title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
The West Wing but it's just the bits my partner and I are constantly referencing,QkMuT1z5pac,NineWheels,2023-07-14T02:36:08Z,"My partner is Cat Smith, over at https://www.youtube.com/@deadlightsgirl/","The West Wing,Aaron Sorkin,Sorkinisms",24,536666,5330,321,PT21M52S,hd,public
Sam Let the Fire Alarm Go Off | The West Wing,az1Pupxo0vs,The West Wing,2024-06-15T11:00:03Z,"â€œWeâ€™re making a fire in a fireplace. What kind of supervision do you want?â€

Season 2 Episode 11: The Leadership Breakfast 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,65851,824,36,PT4M46S,hd,public
The West Wing - We Saw A Lynching,0qoj7ICwU6w,Dex,2021-11-09T05:12:56Z,Couldn't believe this wasn't on YouTube! One of my favorite moments between Bartlet and Toby and one of the few moments that Toby is truly vulnerable in front of someone else. Powerful delivery by Martin Sheen as usual.,"the west wing,josh lyman,josh gets sho,josh gets show the west wing,donna josh,toby finds josh,jed bartlett,toby ziegler,aaron sorkin,leo mcgary,in the shadow of two gunmen,Toby finds Josh shot West Wing,west wing supercut,bartlet and toby,we saw a lynching,lynching,toby quits,toby leave of absense,charlie west wing,egg cream,new england west wing",23,259865,1969,227,PT2M42S,hd,public
stackhouse filibuster - grandfathers,hKTH1YXbO7M,kireon1,2012-08-19T13:32:25Z,"Jed: Don't ever, ever underestimate the will of a grandfather. We're mad men. We don't give a damn. We got here before you and they'll be here after. We'll make enemies, we'll break laws, we'll break bones but you willnot mess with the grandchildren.","stackhouse filibuster,donna,cj,jed,leo",22,1789684,6751,597,PT4M35S,sd,public
They Donâ€™t Make Good Yachts Anymore | The West Wing,ocrmpnfoEK0,The West Wing,2024-06-23T23:00:21Z,"â€œA million dollars isnâ€™t what it used to be.â€

Season 3 Episode 4: Ways and Means

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,119467,1174,108,PT4M57S,hd,public
Changed Timezones (The West Wing),#NAME?,capierno,2006-05-27T05:59:07Z,A Classic Scene from NBC's The West Wing,"The,West,Wing,Politics,White,House,NBC,Timezone,News,People,Comedy,Funny",23,601167,2614,284,PT1M49S,sd,public
THE WEST WING Reunion // ATX TV Festival // Season 5,EHEsMDjf1dY,ATX TV,2016-10-12T21:27:02Z,"Aaron Sorkin created an alternate reality that we all wished was real, where President Bartlet and his WEST WING staffers did everything they could to change their world, and in the process, left a lasting impact on ours - and the world of TV. In a rare conversation with Mr. Sorkin, director Thomas Schlamme, and lead cast members, we re-visit the heart-pounding conviction, spit-fire writing, and unforgettable characters that continue to impact viewers a decade later, as well as, the seriesâ€™ ongoing relevance to American political culture. #TheWestWing

Panelists: Aaron Sorkin, Bradley Whitford, Richard Schiff, Dule Hill, Janel Moloney, Joshua Malina, Thomas Schlamme, Melissa Fitzgerald

Moderator: Lawrence O'Donnell

Visit atelevisionexperience.com for this and many more full ATX panels and Q&As NOW!

ATX TV Festival
Season 6: June 8-11, 2017
www.atxfestival.com

www.artsandlabor.co","Season 5,Panel,The West Wing,NBC,Aaron Sorkin,Bradley Whitford,Thomas Schlamme,Richard Schiff,Dule Hill,Janel Moloney,Joshua Malina,Melissa Fitzgerald,Lawrence O'Donnell,Paramount Theatre,Studio 60 on the Sunset Strip,The Newsroom,Transparent,Brooklyn Nine-Nine,The Americans,The Leftover,Psych,Ballers",24,432663,2476,227,PT1H36M17S,hd,public
The West Wing - S04E06 - Game On - Prank on Toby,Zrap9ljIVWk,Attila Nagy,2012-12-29T21:18:54Z,"TOBY
A crisis of confidence?

LEO
Yeah.

TOBY
I don't understand.

LEO
I was on the helicopter with him earlier this morning, and I'm telling you
he's second
guessing himself, he's revising answers in his head...

TOBY
Leo?

LEO
I know.

TOBY
What-what... I don't... When I left him, he was ready. I don't understand. He's
ready.
You can see it.

LEO
Not this morning.

TOBY
This isn't supposed to happen with you people.

LEO
Christians?

TOBY
Yes. What happened to ""steady as she goes""?

LEO
A smart guy said the Presidential elections are won and lost on one square
foot of real
estate. [points to his head] Up here.

TOBY
Well, that's great.

LEO
Yeah.

TOBY
All right, we still got a day and half before he debates. We'll go back
to school.

LEO
I think that's just going to pour gas on the problem.

TOBY
What do you want to do?

LEO
We've got a two-minute drill right now. I think whatever answers he gives
we should
just say ""That's terrific, Mr. President.""

TOBY
Then what's the point of the two-minute drill?

LEO
We got five of them scheduled before tomorrow night. We're using one of them
for this.

TOBY
This is crazy. I don't believe this.

LEO
That's terrific, Mr. President.

TOBY
All right.

Toby and Leo enter the COMMUNICATIONS OFFICE.

SAM
Leo...

TOBY
Listen, we're going to do something in the... in the drill right now.

SAM
What?

TOBY
No notes, just positive reinforcement.

SAM
Why?

TOBY
He has a problem this morning.

SAM
All right. Leo, I've got a 9:30 flight. I'll be there sometime after lunch.

LEO
You really can't do this with a phone call?

SAM
Oh, God, I don't know. The man died. There's a widow. We're asking them
to pack.
I'm an hour and 15 minutes away in a rental car, and we didn't make it
personal.

LEO
All right, I just need you in San Diego.

They see Josh in the HALLWAY.

TOBY
Josh!

LEO
We're still looking for ten words.

JOSH
I'm still looking for them, too.

LEO
Ten words, ten words-- let's go.

JOSH
We're going to expand the field.

They all enter the OUTER OVAL OFFICE. C.J.'s already there.

TOBY
No notes during this drill. [to C.J.] That's you, too.

C.J.
What's that?

TOBY
No notes during the drill.

JOSH
Why?

TOBY
He's in his head.

JOSH
There's pretty important feedback in the two-minute drills.

TOBY
We've got four more. We've got one on the plane.

C.J.
When is Debbie actually starting?

LEO
The President sent her to the Maxwell school for a three-day crash course
in everything.

TOBY
You know you've got a ten dollar bill in there on your clipboard.

C.J.
Yeah. I owe it to someone.

CHARLIE
You can all go on in.

JOSH
Thank you.

They all go inside THE OVAL OFFICE.

BARTLET
Ten words. Ten words.

JOSH
We don't have them yet, Mr. President.

BARTLET
All right, let's do a drill.

C.J.
Mr. President, despite a rise in tension around the globe, you've held up
funding for
a missile defense shield.

BARTLET
Too much money for too little protection.

ALL
Good.

BARTLET
Next.

JOSH
Sir, you oppose a voucher system that would offer children a choice of
better schools...

BARTLET
That would offer some children a choice of better schools, but I haven't
given up the
ghost on better schools for everybody, and vouchers drain money from that goal.

TOBY
Mr. President, this next question is on capital punishment, which you oppose:
If your
youngest daughter Zoey was raped and murdered, would you not want to see
the man
responsible put to death?

BARTLET
First of all, it's important to understand the President doesn't make that
decision,
though he appoints the Supreme Court Justices who do
so. What... any... um... All
right, I'm not going to say that. I'll just go right to... No, I don't. I
think you
know that I'm opposed.... [sighs] Let's not do that. I haven't seen any
evidence that
it's a deterrent, and there are more effective... In my state...

TOBY
Oh, my God.

BARTLET
What?

TOBY
[to Leo] You weren't kidding. [to Bartlet] What's the matter with you? When
I left
you... I just mentioned your daughter being murdered, and you're giving us
an answer
that's not only soporific, it's barely human! Yes, you'd want to see him
put to death.
You'd want it to be cruel and unusual, which is why it's probably a good
idea that
fathers of murder victims don't have legal rights in these situations. Now,
we're
going back to school.

There is a long pause of silence, then they all begin to laugh.

BARTLET
Let's go-- ten bucks. Crisis of confidence. [to Leo] You did one square foot
of real
estate.

LEO
Yes, I did.

BARTLET
Ten bucks for you. [to Toby] And you-- You big bear, come to me. I'm going
to kiss
you right on the mouth.

C.J.
Ten bucks.

LEO
Anything else, sir?

BARTLET
Work hard.

ALL
Thank you, sir.

They head back out to the OUTER OVAL OFFICE.

JOSH
[to Sam] Have a safe flight.

SAM
I'll see you in San Diego.

JOSH
[to Toby] Sorry about that. It was the President idea. He bet us you couldn't
stay quiet
if he gave a bad answer. What?

TOBY
He's ready.","The West Wing,Prank,Funny",1,1051888,3671,159,PT3M47S,sd,public
A Missing Plane for Leo | The West Wing,kC6A8UJO74M,The West Wing,2024-06-06T19:30:03Z,"â€œA Peace Keeping Force to Distribute Grain?""

Season 4 Episode 1: 20 Hours in America - Part 1 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,93480,903,73,PT4M35S,hd,public
The West Wing: Ian McShane visits the White House,rBVvtf7AeJc,Udders666,2023-05-24T15:49:51Z,"Ian McShane (Al Swearengen in Deadwood) visits the White House as a Russian diplomat in season 3 episode 19 of The West Wing (""Enemies Foreign and Domestic""), bringing a questionable Russian accent.",,10,133180,750,54,PT4M53S,hd,public
Toby Stands Up for Homeless Veterans | The West Wing,k5YnvdGKP_g,The West Wing,2024-08-24T19:00:31Z,"â€œHe deserves a proper funeral.â€

Season 1 Episode 10: In Excelsis Deo 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,86496,1601,248,PT4M39S,hd,public
C.J.â€™s Secret Service Comes With a Promotion | The West Wing,_n4GBEgE4nA,The West Wing,2024-05-24T11:00:37Z,"â€œA field? I'll be standing with cows?â€

Season 6 Episode 4: Liftoff 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,253737,2206,233,PT5M10S,hd,public
The WW: Santos & Vinnick meeting with the President at the white house,sV6lMsorOH4,Ryan Felmingham,2011-09-30T10:06:06Z,Santos & Vinnick meet with the President to discuss the situation in Kazakhstan. Season 7 episode 13,"Santos,Vinnick,The,West,Wing",24,1648552,4737,720,PT4M29S,sd,public
The West Wing - Best Funny Moments Compilation - Part 3,1uaDexAXrak,Nolan Tatomir,2018-07-09T15:12:09Z,"Part 3 has finally arrived! I hope everyone is enjoying these videos and if you have any suggestions for other west wing compilations please feel free to comment!

0:00 - Five Votes Down - 01x04

3:58 - Mr. Willis of Ohio - 01x06

8:14 - H.Con 172 - 03x10

11:27 - Bloopers","the west wing,warner brothers,aaron sorkin,president,america,n tats,funny moments,compilation",22,1200403,4876,22,PT14M46S,hd,public
The Archives: The Space Shuttle Leak | The West Wing,gjr9n1yFbHo,The West Wing,2024-09-19T13:00:50Z,"â€œHe should have added, â€˜Only sometimes, I hit London.â€™â€

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,73006,766,129,PT34M5S,hd,public
The West Wing- He shall from time to time,lKWmlIExRAo,William Mooney,2010-12-01T18:56:56Z,For my Chief of Staff,"The,West,Wing,Leo,President,Bartlet,Chief,of,Staff,He,shall,from,time,to",24,762070,3904,344,PT2M33S,sd,public
Shut It All Down. Now. | The West Wing,leNpuYazFgk,The West Wing,2024-08-07T16:00:47Z,"WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,77050,1709,6,PT48S,hd,public
The Most Memorable 'West Wing' Guest Stars | Entertainment Weekly,M2XBezD1yFc,Entertainment Weekly,2020-08-26T17:06:36Z,"Aaron Sorkin, Bradley Whitford, DulÃ© Hill, Marlee Matlin, Janel Moloney, Josh Malina, Mary McCormack, and Richard Schiff get nostalgic about some of the most memorable guest stars and recurring actors on 'The West Wing.'

Subscribe to EW â–ºâ–º http://bit.ly/EWSubscribe

*CONNECT WITH ENTERTAINMENT WEEKLY*
Web: http://www.ew.com/
Twitter: http://bit.ly/Twitter_EW
Facebook: http://bit.ly/Facebook_EW
Instagram: http://bit.ly/Instagram_EW
Snapchat: http://bit.ly/Snapchat_EW
Pinterest: http://bit.ly/Pinterest_EW

*ENTERTAINMENT WEEKLY* is your pass to Hollywoodâ€™s most creative minds and most fascinating stars. With sharp insight and unparalleled access, we keep you plugged into pop culture.

Memorable 'West Wing' Guest Stars | Entertainment Weekly
https://www.youtube.com/user/ew","Aaron Sorkin,Bradley Whitford,DulÃ© Hill,Marlee Matlin,Janel Moloney,Josh Malina,Mary McCormack,Richard Schiff,richard schiff west wing,aaron sorkin interview,west wing best moments,the west wing cast interview,marlee matlin west wing,west wing richard schiff,Entertainment Weekly,EW,west wing,west wing cast interview,west wing cast,west wing guest stars,west wing best guest stars,west wing aaron sorkin,west wing bradley whitford",24,185142,1884,204,PT4M32S,hd,public
Charlie Chases an Uncashed Check | The West Wing,u5PYQu5JlEY,The West Wing,2024-05-14T15:00:06Z,"â€œDid you sit in wet paint?â€

Season 2 Episode 13: Bartlet's Third State Of The Union 
 
WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin",22,100188,765,53,PT2M58S,hd,public
"""For Good"" Tribute to John Spencer and The West Wing",x9NmVgbM63U,observercorps,2007-07-01T05:37:47Z,"*Note - a new, slightly edited version is now up as video response

Made in tribute to John Spencer, who played White House Chief of Staff Leo McGarry on The West Wing. I was trying to capture the bittersweet aspect of his death as portrayed on the show, where his character died on the eve of an election night that turned into victory for his presidential candidate's campaign.

Kristin Chenoweth, Spencer's friend and West Wing costar, reportedly sang ""For Good"" at his funeral.","West,Wing,John,Spencer,Tribute,Leo,McGarry,For,Good,Presidential,Election,Matt,Santos",24,740013,3379,334,PT5M46S,sd,public
The West Wing: He remains an English man,3Ygs-oIomyM,Ryan Felmingham,2011-11-26T01:14:21Z,The group surprise Ainsley Hayes with a present for her office. Sorry I've been pretty lazy with your requests but I'll be uploading more videos soon. Season 2 Episode 5.,"The,West,Wing:,He,remains,an,English,man,Ainsley,Hayes,Sam,Seaborn",24,662212,2878,393,PT1M33S,hd,public
The West Wing â€“ Leo and Charlie â€“ Immunity,T5IR6jHaeo4,Chain Of Events,2023-04-01T13:33:08Z,Season 3 episode 4,,22,101370,659,38,PT1M29S,hd,public
"West Wing: Take This Sabbath Day, ""The Man Who Lived By the River""",06dQaOZIcH0,Birdieupon,2012-03-07T00:33:03Z,"West Wing, ""The man who lived by the river"" parable","West,Wing",24,912120,5392,744,PT4M53S,sd,public
Do You Want Me to Leave? | The West Wing,kWrtm_tLHOQ,The West Wing,2024-05-29T11:00:45Z,"â€œWhat's up with Toby? Acted like a guy who owes me money.â€

Season 6 Episode 16: Drought Conditions 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,98061,1024,71,PT5M11S,hd,public
No Date For Sam | The West Wing,5LRczIg8gE4,The West Wing,2024-06-12T19:00:03Z,"â€œI'm fine.â€

Season 1 Episode 8: Enemies

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,123814,1077,85,PT5M8S,hd,public
Let That Be Our Legacy | The West Wing,NpMFnV8Mj9g,The West Wing,2024-05-14T19:00:06Z,"â€œYou have a strategy for this?â€

Season 1 Episode 19: Let Bartlet Be Bartlet 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin",22,54102,800,58,PT5M11S,hd,public
The West Wing: Charlie busted by the President,wWAeSS4IJio,Ryan Felmingham,2011-09-12T12:14:25Z,Charlie Young gets busted by the president for sneaking out of Zoes room. Season 6 episode 21.,"Charlie,Young,The,West,Wing,president",24,1403555,4849,357,PT3M41S,sd,public
A Lot Went Wrong at the State Dinner | The West Wing,96GbT_JmU0c,The West Wing,2024-05-14T19:00:06Z,"â€œWe look good.â€

Season 1 Episode 7: The State Dinner 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin",22,137692,1037,100,PT5M8S,hd,public
The West Wing: Sam Seaborn defends Ainsley Hayes,pP3owlMdxls,Ryan Felmingham,2011-08-15T11:31:36Z,Sam Seaborn owning two douchebags. Season 2 episode 5. Anybody wants suggestions for other west wing videos let me know. I have a few cooking up as I'm typing,"The,West,Wing:,Sam,Seaborn,defends,Ainsley,Hayes",24,1984738,6240,705,PT2M25S,sd,public
The Search for Zoey Continues | The West Wing,sJjXs226cMw,The West Wing,2024-05-25T18:00:22Z,"â€œWhat are the chances Zoey Bartlet is still alive?â€ 

Season 5 Episode 1: 7A WF 83429

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,97276,970,67,PT5M3S,hd,public
The West Wing: Toby Speech to Junior Staff,quZexc7dpvU,Gleb Gusev,2016-07-03T09:49:57Z,Toby Speech from 3x05 War Crimes.,"The West Wing,Toby Ziegler",22,236929,919,82,PT3M25S,hd,public
West Wing - Jed introduces his future son-in-law to the join chiefs,OxBLbG9mTec,knipil,2009-04-02T20:16:46Z,Jed decides that it's time to have a talk between men with his daugther Ellies fiance... in the oval office.,"westwing,west,wing,jed,bartlett,ellie,son-in-law",1,742376,2206,200,PT1M1S,sd,public
Josh Isnâ€™t Allowed to Speak to the Press Anymore | The West Wing,gxrX46gVWRg,The West Wing,2024-07-14T01:00:15Z,"â€œIâ€™m a graduate of Harvard and Yaleâ€¦â€

Season 1 Episode 15: Celestial Navigation

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,110561,1014,66,PT5M10S,hd,public
Classified Information? Secret Service? You Betcha | The West Wing,1kBHsaKMnhc,The West Wing,2024-08-30T11:00:03Z,"â€œYouâ€™re enjoying this, arenâ€™t you?â€

Season 7 Episode 10: Running Mates

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,89387,862,42,PT4M43S,hd,public
Josh Lyman & Donna Moss 07x19 part 3/3 The West Wing Transition,BfuluFNjD7M,Yuma,2020-08-21T19:41:24Z,"Transition

All seasons complete Playlists.

Season 1  
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BgvHlVoAmjC6p0evqhUvyDP
Seasn 2  
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BjZzJ02rZPYzZA9MOlmT-eW
Season 3
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BiIKqinugOR8xCK-86yjGlf  
Season 4  
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BipCBxLDlIlN-jWKyA4B2BK
Season 5 
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BgbV4Gwk4kx1BwZYaekJ1Zx
Season 6
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BhkO0qH1HTox5vK28HtmLvB
Season 7
https://www.youtube.com/playlist?list=PLbZ5GWpVM_BgGTGmdWIqy_nEIuEIdrfjb



**No copyright infringement intended**","josh lyman,donna moss,the west wing,josh&donna,el ala oeste de la casa blanca",24,116841,437,17,PT4M6S,sd,public
The West Wing: Leo's Funeral (Original),6y4wYBw5Sbk,Ryan Felmingham,2012-01-05T09:03:33Z,"Leo McGarry's funeral in The West Wing without any background music. There are other videos of this on youtube but they all have some song in the background and I hate youtube videos with music in the background. I like this video because it has alot of reoccuring characters make cameo appearances, but I was dissapointed to see that Lord John Marbory wasn't there. Season 7 Episode 18.","Leo,McGarry,Funeral,The,West,Wing",24,1074908,4024,597,PT4M26S,hd,public
John Spencer's Emmy Win,IUqsqIJrLkI,N0BLE,2006-09-30T02:47:45Z,For the West Wing season 3 in 2002 at the 54th Annual Emmy Awards. He submitted Bartlet For America and We Killed Yamamoto.,"John,Spencer,Emmy,West,Wing",24,881715,4159,400,PT2M14S,sd,public
Pilgrims Solving Crimes | The West Wing,OasGdYkwKro,The West Wing,2024-05-15T11:00:21Z,"â€œI'm dropping off the turkeys, where should I put them?â€

Season 2 Episode 8: Shibboleth 

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#thanksgiving,#turkeys",22,73524,733,52,PT4M56S,hd,public
The West Wing â€“ The Two Bartlets â€“ Toby Confronts The President,BP7cL6re6cs,Chain Of Events,2023-04-19T09:20:51Z,Season 3 episode 13,,22,66111,446,65,PT4M25S,hd,public
And Who Won Capture the Flag? | The West Wing,PG3O8WAcyXs,The West Wing,2024-06-05T19:00:12Z,"â€œRose, in what I presume was a clerical error of some kind, was promoted.â€

Season 6 Episode 7: A Change Is Gonna Come

WATCH NOW: MAX
https://www.max.com/shows/west-wing/31fff0eb-9628-4b27-9be0-1669c440f210

Subscribe now: 
https://www.youtube.com/channel/UC_O3t-MSO3_31ls9rBvqslQ

This is the official â€œTHE WEST WINGâ€ channel! Stay up to date on President Jed Bartlet and his White House staffâ€™s most inspiring, unforgettable moments.

#TheWestWing #VoteBartlet  #Drama #JedBartlet #AaronSorkin #MartinSheen","#TheWestWing,#drama,JedBartlet,#AaronSorkin,#sam seaborn,#cj cregg,#jed bartlet,#Donna Moss,#DulÃ© Hill,#abbey Bartlet",22,128852,1188,81,PT5M10S,hd,public
